project;watchers;stargazers;subscribers;forks;is_forked
alonsodomin/sbt-spark;24;24;3;2;false
alonsodomin/sbt-spark;24;24;3;2;false
maximn/coding-interview-questions-scala;23;23;0;10;false
maximn/coding-interview-questions;23;23;0;10;false
maximn/coding-interview-questions-scala;23;23;0;10;false
NeQuissimus/circe-kafka;23;23;2;2;false
circe/circe-benchmarks;23;23;5;14;false
NeQuissimus/circe-kafka;23;23;2;2;false
maximn/coding-interview-questions-scala;23;23;0;10;false
maximn/coding-interview-questions;23;23;0;10;false
circe/circe-benchmarks;23;23;5;14;false
circe/circe-benchmarks;23;23;5;14;false
NeQuissimus/circe-kafka;23;23;2;2;false
maximn/coding-interview-questions;23;23;0;10;false
sphereio/sphere-scala-libs;22;22;38;8;false
ThoughtWorksInc/Extractor.scala;22;22;20;4;false
hipjim/scala-retry;22;22;1;2;false
IronCoreLabs/recrypt;22;22;8;3;false
ThoughtWorksInc/Extractor.scala;22;22;20;4;false
trueaccord/scalapb-json4s;22;22;7;36;false
sphereio/sphere-scala-libs;22;22;38;8;false
hipjim/scala-retry;22;22;1;2;false
hipjim/scala-retry;22;22;1;2;false
scalapb/scalapb-json4s;22;22;7;36;false
IronCoreLabs/recrypt;22;22;8;3;false
sphereio/sphere-scala-libs;22;22;38;8;false
ThoughtWorksInc/Extractor.scala;22;22;20;4;false
IronCoreLabs/recrypt;22;22;8;3;false
BenFradet/gsheets4s;21;21;1;10;false
akka/akka-sample-cluster-docker-compose-scala;21;21;8;7;false
BenFradet/gsheets4s;21;21;1;10;false
BenFradet/gsheets4s;21;21;1;10;false
akka/akka-sample-cluster-docker-compose-scala;21;21;8;7;false
akka/akka-sample-cluster-docker-compose-scala;21;21;8;7;false
akka/akka-grpc-sample-kubernetes-scala;20;20;10;12;false
dwijnand/sbt-reloadquick;20;20;4;3;false
akka/akka-grpc-sample-kubernetes-scala;20;20;10;12;false
NeQuissimus/zio-slf4j;20;20;2;5;false
maximn/scala-workshop;20;20;1;4;false
NeQuissimus/zio-slf4j;20;20;2;5;false
sbt/sbt-autoversion;20;20;4;7;false
sbt/sbt-autoversion;20;20;4;7;false
pdalpra/sbt-autoversion;20;20;4;7;false
sbt/sbt-duplicates-finder;20;20;10;8;false
maximn/scala-workshop;20;20;1;4;false
NeQuissimus/zio-slf4j;20;20;2;5;false
akka/akka-grpc-sample-kubernetes-scala;20;20;10;12;false
maximn/scala-workshop;20;20;1;4;false
dwijnand/sbt-reloadquick;20;20;4;3;false
coursier/sbt-launcher;19;19;2;4;false
playframework/play-doc;19;19;12;20;false
playframework/play-doc;19;19;12;20;false
ChristopherDavenport/circuit;19;19;2;9;false
coursier/sbt-launcher;19;19;2;4;false
JohnReedLOL/pos;19;19;2;3;false
playframework/play-grpc;19;19;7;19;false
JohnReedLOL/pos;19;19;2;3;false
ChristopherDavenport/circuit;19;19;2;9;false
playframework/play-grpc;19;19;7;19;false
kontainers/prometheus-akka;18;18;4;7;true
kontainers/micrometer-akka;18;18;4;7;true
yannick-cw/elastic-indexer4s;18;18;1;7;false
scala/hello-world.g8;18;18;7;30;false
raboof/sbt-reproducible-builds;18;18;2;3;false
raboof/sbt-reproducible-builds;18;18;2;3;false
ChristopherDavenport/http4s-scalajsexample;18;18;3;16;false
kontainers/micrometer-akka;18;18;4;7;true
davenport-scala/formtest;18;18;3;16;false
yannick-cw/elastic-indexer4s;18;18;1;7;false
kontainers/prometheus-akka;18;18;4;7;true
ChristopherDavenport/vault;18;18;3;8;false
sbt/sbt-java-formatter;18;18;27;20;false
ChristopherDavenport/http4s-scalajsexample;18;18;3;16;false
ChristopherDavenport/vault;18;18;3;8;false
davenport-scala/formtest;18;18;3;16;false
raboof/sbt-reproducible-builds;18;18;2;3;false
typesafehub/sbt-java-formatter;18;18;27;20;false
pbernet/akka_streams_tutorial;17;17;4;9;false
ChristopherDavenport/monoids;17;17;2;6;false
ThoughtWorksInc/bindable.scala;17;17;16;2;false
pbernet/akka_streams_tutorial;17;17;4;9;false
ChristopherDavenport/monoids;17;17;2;6;false
ThoughtWorksInc/bindable.scala;17;17;16;2;false
ChristopherDavenport/selection;16;16;1;3;false
trueaccord/protoc-bridge;16;16;5;12;false
laserdisc-io/log-effect;16;16;2;3;false
laserdisc-io/log-effect;16;16;2;3;false
japgolly/microlibs-scala;16;16;3;5;false
ChristopherDavenport/selection;16;16;1;3;false
kwark/slick-refined;16;16;1;3;false
kwark/slick-refined;16;16;1;3;false
kwark/slick-refined;16;16;1;3;false
ChristopherDavenport/selection;16;16;1;3;false
laserdisc-io/log-effect;16;16;2;3;false
scalapb/protoc-bridge;16;16;5;12;false
japgolly/pond-scala;16;16;3;5;false
ChristopherDavenport/library.g8;15;15;1;5;false
kwark/play-refined;15;15;1;3;false
kwark/play-refined;15;15;1;3;false
kwark/play-refined;15;15;1;3;false
dwijnand/sbt-compat;14;14;3;9;false
ChristopherDavenport/unique;14;14;1;5;false
ChristopherDavenport/ember;14;14;1;4;false
ChristopherDavenport/ember;14;14;1;4;false
ChristopherDavenport/unique;14;14;1;5;false
ThoughtWorksInc/tryt.scala;14;14;20;3;false
dwijnand/sbt-compat;14;14;3;9;false
scala/scabot;14;14;25;12;false
scala/scala-collections-laws;14;14;24;11;false
scala/scala-collection-laws;14;14;24;11;false
ThoughtWorksInc/tryt.scala;14;14;20;3;false
ChristopherDavenport/ember;14;14;1;4;false
scala/scabot;14;14;25;12;false
scala/scabot;14;14;25;12;false
sbt/sbt-avro;13;13;3;12;false
sbt/sbt-avro;13;13;3;12;false
ilya-murzinov/finch-todo-backend;12;12;2;2;false
ilya-murzinov/finch-todo-backend;12;12;2;2;false
circe/circe-jackson;12;12;2;11;false
circe/circe-jackson;12;12;2;11;false
playframework/play-file-watch;12;12;10;15;false
ilya-murzinov/finch-todo-backend;12;12;2;2;false
circe/circe-jackson;12;12;2;11;false
playframework/play-file-watch;12;12;10;15;false
circe/circe-bson;11;11;1;8;false
travisbrown/dotty-experiments;11;11;4;2;false
ChristopherDavenport/read;11;11;1;3;false
travisbrown/dotty-experiments;11;11;4;2;false
playframework/cachecontrol;11;11;5;14;false
travisbrown/dotty-experiments;11;11;4;2;false
circe/circe-bson;11;11;1;8;false
kubukoz/error-control;11;11;3;1;false
playframework/cachecontrol;11;11;5;14;false
daniel-shuy/scripted-scalatest-sbt-plugin;11;11;2;1;false
circe/circe-bson;11;11;1;8;false
ChristopherDavenport/read;11;11;1;3;false
daniel-shuy/sbt-scripted-test;11;11;2;1;false
ChristopherDavenport/read;11;11;1;3;false
nrinaudo/kantan.codecs;10;10;2;4;false
circe/circe-spire;10;10;3;1;false
ChristopherDavenport/testcontainers-specs2;10;10;1;9;false
nrinaudo/kantan.codecs;10;10;2;4;false
ChristopherDavenport/testcontainers-specs2;10;10;1;9;false
ThoughtWorksInc/dsl-domains-cats;10;10;1;3;false
jdegoes/scalaz-zio;10;10;3;0;true
jdegoes/scalaz-zio;10;10;3;0;true
pjan/akka-d3;10;10;1;8;false
circe/circe-spire;10;10;3;1;false
ChristopherDavenport/testcontainers-specs2;10;10;1;9;false
circe/circe-iteratee;10;10;1;4;false
ThoughtWorksInc/dsl-domains-cats;10;10;1;3;false
pjan/akka-d3;10;10;1;8;false
Philippus/emoji-clock;10;10;2;3;false
pjan/akka-d3;10;10;1;8;false
scalapb/protobuf-scala-runtime;10;10;4;6;false
circe/circe-iteratee;10;10;1;4;false
circe/circe-iteratee;10;10;1;4;false
BenFradet/dashing;10;10;1;5;false
BenFradet/dashing;10;10;1;5;false
BenFradet/dashing;10;10;1;5;false
Philippus/emoji-clock;10;10;2;3;false
scala/sbt-scala-module;9;9;21;12;false
sirocchj/sbt-api-builder;9;9;2;7;false
playframework/interplay;9;9;8;20;false
scala/sbt-scala-module;9;9;21;12;false
ChristopherDavenport/semigroups;9;9;1;4;false
sirocchj/sbt-api-builder;9;9;2;7;false
scala/sbt-scala-module;9;9;21;12;false
barambani/http4s-extend;9;9;4;4;false
barambani/http4s-extend;9;9;4;4;false
drewhk/akka-minion;9;9;9;7;false
ChristopherDavenport/semigroups;9;9;1;4;false
akka/akka-minion;9;9;9;7;false
drewhk/akka-minion;9;9;9;7;false
akka/akka-minion;9;9;9;7;false
drewhk/akka-minion;9;9;9;7;false
akka/akka-minion;9;9;9;7;false
finagle/finagle-mysql-shapes;9;9;6;5;false
littlenag/scala-pet-store;9;9;1;3;true
playframework/interplay;9;9;8;20;false
littlenag/scala-pet-store;9;9;1;3;true
barambani/http4s-extend;9;9;4;4;false
2m/authors;9;9;2;3;false
101dev/slick-migration-api-flyway;8;8;4;7;false
LREN-CHUV/woken;8;8;1;9;false
agourlay/json-2-csv;8;8;1;7;false
alonsodomin/scala-colog;8;8;2;2;false
LREN-CHUV/Leenaards;8;8;1;9;false
LREN-CHUV/woken;8;8;1;9;false
agourlay/json-2-csv;8;8;1;7;false
LREN-CHUV/woken;8;8;1;9;false
LREN-CHUV/workflow;8;8;1;9;false
LREN-CHUV/workflow;8;8;1;9;false
nafg/slick-migration-api-flyway;8;8;4;7;false
LREN-CHUV/Leenaards;8;8;1;9;false
ChristopherDavenport/system-effect;8;8;1;2;false
alonsodomin/scala-colog;8;8;2;2;false
scala/scalatest-example.g8;8;8;22;13;false
agourlay/json-2-csv;8;8;1;7;false
LREN-CHUV/Leenaards;8;8;1;9;false
nafg/slick-migration-api-flyway;8;8;4;7;false
LREN-CHUV/workflow;8;8;1;9;false
ChristopherDavenport/system-effect;8;8;1;2;false
spotify/scio-contrib;7;7;24;3;false
spotify/scio-contrib;7;7;24;3;false
finch/finch-oauth2;7;7;1;8;false
akka/akka-sample-cluster-docker-compose-java;7;7;10;6;false
Slakah/uritemplate4s;7;7;0;3;false
Finch/finch-oauth2;7;7;1;8;false
stephen-lazaro/persians;7;7;2;0;false
ChocPanda/scalacheck-magnolia;7;7;2;4;false
SethTisue/Project-Euler;7;7;3;2;false
Finch/finch-oauth2;7;7;1;8;false
finch/finch-oauth2;7;7;1;8;false
ChristopherDavenport/keypool;7;7;1;2;false
Slakah/uritemplate4s;7;7;0;3;false
finch/finch-oauth2;7;7;1;8;false
akka/akka-sample-cluster-kubernetes-dns-java;7;7;11;6;false
hamnis/http4s-directives;7;7;3;5;false
Slakah/uritemplate4s;7;7;0;3;false
spotify/scio-contrib;7;7;24;3;false
akka/akka-sample-cluster-docker-compose-java;7;7;10;6;false
stephen-lazaro/persians;7;7;2;0;false
scalabin-no/http4s-directives;7;7;3;5;false
slamdata/sbt-slamdata;7;7;9;15;false
Finch/finch-oauth2;7;7;1;8;false
akka/akka-sample-cluster-docker-compose-java;7;7;10;6;false
slamdata/sbt-slamdata;7;7;9;15;false
circe/circe-spray;6;6;1;2;false
ChristopherDavenport/agitation;6;6;2;3;false
lagom/lagom-akka-discovery-service-locator;6;6;6;7;false
akka/akka-paradox;6;6;15;16;false
lagom/service-locator-akka-discovery;6;6;6;7;false
2m/ciris-hocon;6;6;1;1;false
Lagom/lagom-akka-discovery-service-locator;6;6;6;7;false
circe/circe-spray;6;6;1;2;false
Lagom/lagom-akka-discovery-service-locator;6;6;6;7;false
Lagom/akka-discovery-service-locator;6;6;6;7;false
ChristopherDavenport/http4s-websocket-example;6;6;1;2;false
ChristopherDavenport/rank3;6;6;2;2;false
Lagom/akka-discovery-service-locator;6;6;6;7;false
Lagom/service-locator-akka-discovery;6;6;6;7;false
Lagom/service-locator-akka-discovery;6;6;6;7;false
nafg/css-dsl;6;6;1;3;false
ChristopherDavenport/rank3;6;6;2;2;false
lagom/service-locator-akka-discovery;6;6;6;7;false
lagom/akka-discovery-service-locator;6;6;6;7;false
ChristopherDavenport/http4s-websocket-example;6;6;1;2;false
lagom/akka-discovery-service-locator;6;6;6;7;false
lagom/lagom-akka-discovery-service-locator;6;6;6;7;false
ChristopherDavenport/rank3;6;6;2;2;false
akka/akka-paradox;6;6;15;16;false
circe/circe-spray;6;6;1;2;false
channingwalton/http4sWS;6;6;1;2;false
akka/akka-paradox;6;6;15;16;false
channingwalton/http4sWS;6;6;1;2;false
ChristopherDavenport/base.g8;6;6;1;3;false
ppurang/asynch;5;5;3;4;false
fthomas/status-page;5;5;1;3;false
ppurang/asynch;5;5;3;4;false
coursier/interface;5;5;2;3;false
coursier/interface;5;5;2;3;false
ppurang/asynch;5;5;3;4;false
snowplow-incubator/snowplow-indicative-relay;5;5;3;3;false
fthomas/kartograffel;5;5;3;5;false
vigoo/clipp;5;5;1;1;false
ChristopherDavenport/http4s-resource-example;5;5;1;3;false
schrepfler/artemis;5;5;2;3;false
ChristopherDavenport/default;5;5;1;2;false
ChristopherDavenport/http4s-resource-example;5;5;1;3;false
fthomas/kartograffel;5;5;3;5;false
snowplow-incubator/snowplow-indicative-relay;5;5;3;3;false
fthomas/kartograffel;5;5;3;5;false
fthomas/status-page;5;5;1;3;false
schrepfler/artemis;5;5;2;3;false
ChristopherDavenport/default;5;5;1;2;false
lightbend/sbt-paradox-unidoc;4;4;9;7;false
balhoff/whelk;4;4;2;2;false
ChristopherDavenport/http4s-client-example;4;4;1;2;false
lightbend/sbt-paradox-apidoc;4;4;9;7;false
sullis/jms-testkit;4;4;0;4;false
ThoughtWorksInc/HashRoute.scala;4;4;17;1;false
fthomas/kmeans;4;4;3;2;false
ChristopherDavenport/http4s-client-example;4;4;1;2;false
ThoughtWorksInc/sbt-delombok;4;4;18;3;false
ChristopherDavenport/epimetheus-http4s;4;4;2;4;false
balhoff/whelk;4;4;2;2;false
ChristopherDavenport/scalaz-task-effect;4;4;2;3;false
ThoughtWorksInc/HashRoute.scala;4;4;17;1;false
Philippus/bump;4;4;1;1;false
ThoughtWorksInc/sbt-delombok;4;4;18;3;false
lightbend/sbt-paradox-apidoc;4;4;9;7;false
lightbend/sbt-paradox-unidoc;4;4;9;7;false
nafg/scalajs-facades;4;4;2;1;false
snowplow-incubator/cla-bot;4;4;1;5;false
balhoff/whelk;4;4;2;2;false
CleverCloud/akka-warp10-scala-client;4;4;8;2;false
fthomas/properly;4;4;2;4;false
ChristopherDavenport/scalaz-task-effect;4;4;2;3;false
fthomas/properly;4;4;2;4;false
snowplow-incubator/cla-bot;4;4;1;5;false
sullis/jms-testkit;4;4;0;4;false
nafg/scalajs-facades;4;4;2;1;false
ChristopherDavenport/scalaz-task-effect;4;4;2;3;false
Jug-Montpellier/sbt-plantuml-plugin;3;3;4;2;false
shankarshastri/ScalaFPCode;3;3;1;2;false
nafg/simpleivr;3;3;1;2;false
plokhotnyuk/akka-http-json;3;3;1;0;true
INCATools/dosdp-tools;3;3;7;3;false
tjheslin1/DMsPredictor;3;3;3;2;false
ChristopherDavenport/bank;3;3;2;2;false
metabookmarks/sbt-plantuml-plugin;3;3;4;2;false
ChristopherDavenport/circuit-http4s;3;3;1;1;false
tjheslin1/DMsPredictor;3;3;3;2;false
ChristopherDavenport/bank;3;3;2;2;false
slamdata/quasar-datasource-s3;3;3;8;12;false
HBPSP8Repo/woken;3;3;7;2;true
HBPMedical/woken;3;3;7;2;true
ChristopherDavenport/bank;3;3;2;2;false
HBPSP8Repo/workflow;3;3;7;2;true
dhpiggott/liquidity-service;3;3;3;2;false
INCATools/dosdp-tools;3;3;7;3;false
slamdata/quasar-s3;3;3;8;12;false
quasar-analytics/quasar-s3;3;3;8;12;false
nafg/simpleivr;3;3;1;2;false
enzief/recursionz;3;3;0;1;false
shankarshastri/ScalaFPCode;3;3;1;2;false
dhpiggott/liquidity-service;3;3;3;2;false
dhpiggott/liquidity;3;3;3;2;false
shankarshastri/ScalaFPCode;3;3;1;2;false
travisbrown/iteratee-twitter;3;3;1;2;false
laserdisc-io/stream-it;3;3;3;2;false
HBPSP8Repo/workflow;3;3;7;2;true
enzief/recursionz;3;3;0;1;false
HBPMedical/woken;3;3;7;2;true
HBPSP8Repo/woken;3;3;7;2;true
Ichoran/scala-collections-laws;3;3;1;2;true
travisbrown/iteratee-twitter;3;3;1;2;false
daniel-shuy/liquibase-slick-codegen-sbt-plugin;3;3;2;3;false
dhpiggott/liquidity;3;3;3;2;false
daniel-shuy/liquibase-slick-sbt-plugin;3;3;2;3;false
INCATools/dosdp-tools;3;3;7;3;false
plokhotnyuk/circe;2;2;1;0;true
barambani/laws;2;2;2;2;false
kubukoz/vivalidi;2;2;0;2;false
2m/sonatype-stats;2;2;3;3;false
metabookmarks/lagom-silhouette;2;2;2;5;false
julienrf/endpoints;2;2;0;0;true
plokhotnyuk/circe;2;2;1;0;true
ThoughtWorksInc/scala-project-template;2;2;14;1;false
slamdata/quasar-mongo;2;2;5;10;false
larsrh/sbt-libisabelle;2;2;1;2;false
playframework/omnidoc;2;2;6;11;false
julienrf/endpoints;2;2;0;0;true
Hawstein/Reactive-Design-Patterns;2;2;1;0;true
Philippus/between;2;2;1;2;false
WellFactored/clovis;2;2;1;2;false
playframework/omnidoc;2;2;6;11;false
jdegoes/Monocle;2;2;0;1;true
Hawstein/Reactive-Design-Patterns;2;2;1;0;true
lucidd/rpm4s;2;2;2;2;false
jdegoes/Monocle;2;2;0;1;true
wi101/scalaz-zio;2;2;2;0;true
dispalt/tagless-redux;2;2;1;1;false
wi101/scalaz-zio;2;2;2;0;true
lucidd/rpm4s;2;2;2;2;false
sbt/scala-seed.g8;2;2;7;6;true
larsrh/sbt-libisabelle;2;2;1;2;false
julienrf/endpoints;2;2;0;0;true
barambani/laws;2;2;2;2;false
kubukoz/vivalidi;2;2;0;2;false
larsrh/sbt-libisabelle;2;2;1;2;false
ChristopherDavenport/dynamapath;2;2;1;1;false
WellFactored/clovis;2;2;1;2;false
ThoughtWorksInc/dom.scala;2;2;21;1;false
ThoughtWorksInc/scala-project-template;2;2;14;1;false
Philippus/julius;2;2;2;1;false
WellFactored/clovis;2;2;1;2;false
leigh-perry/conduction;2;2;1;2;false
ThoughtWorksInc/LatestEvent.scala;2;2;18;1;false
ThoughtWorksInc/dom.scala;2;2;21;1;false
ThoughtWorksInc/LatestEvent.scala;2;2;18;1;false
barambani/laws;2;2;2;2;false
slamdata/quasar-datasource-mongo;2;2;5;10;false
mpilquist/fs2;2;2;1;0;true
dispalt/tagless-redux;2;2;1;1;false
denisrosset/minispire;1;1;0;5;false
karellen-kim/quill;1;1;1;0;true
LahiruSenevirathne/hammock;1;1;0;0;true
schrepfler/cas-tools;1;1;2;1;false
DmytroOrlov/scala-pet-store;1;1;2;0;true
HarrisonCheng/cats;1;1;0;0;true
seratch/scio;1;1;1;0;true
deusaquilus/quill;1;1;2;0;true
coursier/http-server;1;1;2;2;false
lambdista/cats;1;1;1;0;true
kailuowang/http4s;1;1;0;0;true
ThoughtWorksInc/sde;1;1;5;3;false
shunter-rally/cats;1;1;0;0;true
djspiewak/cats-effect;1;1;3;0;true
thesamet/scala-steward;1;1;1;0;true
schrepfler/crdt;1;1;3;2;false
LREN-CHUV/woken-validation;1;1;2;8;false
djspiewak/discipline;1;1;2;0;true
GodPlaysChess/scalaz-zio;1;1;1;0;true
kemitix/thorp;1;1;0;2;false
ChristopherDavenport/reactive-potato;1;1;1;2;false
Atry/continuation.scala;1;1;1;0;false
LREN-CHUV/woken-messages;1;1;2;3;false
ChristopherDavenport/progressbar;1;1;1;2;false
GodPlaysChess/scalaz-zio;1;1;1;0;true
scala-steward/cats;1;1;0;0;true
wsargent/ssl-config;1;1;1;0;true
macalinao/cats;1;1;1;0;true
miciek/hammock;1;1;1;0;true
kbendick/scio;1;1;0;0;true
plokhotnyuk/kafka-serde-scala;1;1;1;0;true
daron666/scalaz-zio;1;1;1;0;true
schrepfler/crdt;1;1;3;2;false
xcn2018/Binding.scala;1;1;0;0;true
LREN-CHUV/woken-validation;1;1;2;8;false
ThoughtWorksInc/sde;1;1;5;3;false
wsargent/ssl-config;1;1;1;0;true
HarrisonCheng/cats;1;1;0;0;true
Philippus/baggage-jwt;1;1;1;1;false
daandi/nice-url-encode-decode;1;1;1;1;false
lambdista/cats;1;1;1;0;true
LahiruSenevirathne/hammock;1;1;0;0;true
travisbrown/cats;1;1;1;0;true
Atry/continuation.scala;1;1;1;0;false
leusgalvan/cats;1;1;0;0;true
schrepfler/crdt-kit;1;1;3;2;false
LREN-CHUV/woken-messages;1;1;2;3;false
devsprint/woken;1;1;1;0;true
plokhotnyuk/kafka-serialization;1;1;1;0;true
shunter-rally/cats;1;1;0;0;true
schrepfler/scala-uri;1;1;2;1;false
kemitix/s3thorp;1;1;0;2;false
ChristopherDavenport/reactive-potato;1;1;1;2;false
schrepfler/cas-tools;1;1;2;1;false
DiamondGatedProduction/scio;1;1;1;0;true
seratch/make-release-notes;1;1;1;0;true
patriknw/lagom;1;1;1;0;true
martijnhoekstra/scala-collection-compat;1;1;2;0;true
DalavanCloud/ip4s;1;1;1;0;true
ThoughtWorksInc/sde;1;1;5;3;false
macalinao/cats;1;1;1;0;true
lemire/jsoniter-scala;1;1;3;0;true
tototoshi/play-json;1;1;1;0;true
LREN-CHUV/woken-validation;1;1;2;8;false
DmytroOrlov/scala-pet-store;1;1;2;0;true
coursier/http-server;1;1;2;2;false
xcn2018/Binding.scala;1;1;0;0;true
sbuzzard/cedi-dtrace;1;1;1;0;true
nafg/scalajs-react-util;1;1;2;1;false
kailuowang/scala-pet-store;1;1;0;0;true
niefang/playframework;1;1;1;0;true
ChristopherDavenport/iork;1;1;1;2;false
olafurpg/metadoc;1;1;1;0;true
deusaquilus/quill;1;1;2;0;true
ChristopherDavenport/iork;1;1;1;2;false
olafurpg/metabrowse;1;1;1;0;true
rossabaker/fs2;1;1;3;0;true
travisbrown/cats;1;1;1;0;true
OpenCollective/endpoints;1;1;3;0;true
miciek/hammock;1;1;1;0;true
schrepfler/uri4s;1;1;2;1;false
martijnhoekstra/scala-collection-compat;1;1;2;0;true
schrepfler/scala-uri;1;1;2;1;false
denisrosset/minispire;1;1;0;5;false
olafurpg/mbrowse;1;1;1;0;true
karellen-kim/quill;1;1;1;0;true
ChristopherDavenport/doobie-pool;1;1;1;1;false
lucaspg96/jupyter-scala-kernel;1;1;1;0;true
InsightLab/jupyter-scala-kernel;1;1;1;0;true
leusgalvan/cats;1;1;0;0;true
lucaspg96/almond;1;1;1;0;true
djspiewak/cats-effect;1;1;3;0;true
nafg/jewish-date;1;1;3;1;false
slamdata/qdata;1;1;7;8;false
Philippus/baggage-jwt;1;1;1;1;false
schrepfler/uri4s;1;1;2;1;false
lambdista/cats;1;1;1;0;true
scala-steward/cats;1;1;0;0;true
schrepfler/crdt-kit;1;1;3;2;false
seratch/make-release-notes;1;1;1;0;true
mpilquist/cats-effect;1;1;1;0;true
travisbrown/cats;1;1;1;0;true
leusgalvan/cats;1;1;0;0;true
scala-steward/cats;1;1;0;0;true
ChristopherDavenport/iork;1;1;1;2;false
ashawley/scala-xml;1;1;2;0;true
mliarakos/lagom;1;1;0;0;true
sz0000/jsoniter-scala;1;1;1;0;true
schrepfler/cas-tools;1;1;2;1;false
HarrisonCheng/cats;1;1;0;0;true
mpilquist/cats-effect;1;1;1;0;true
nafg/scalajs-react-util;1;1;2;1;false
kiambogo/fs2-jms;1;1;1;3;false
djspiewak/discipline;1;1;2;0;true
daniel-shuy/sbt-release-mdoc;1;1;1;1;false
devsprint/woken;1;1;1;0;true
ChristopherDavenport/progressbar;1;1;1;2;false
2m/polyfact;1;1;2;4;false
kiambogo/fs2-jms;1;1;1;3;false
OpenCollective/endpoints;1;1;3;0;true
karellen-kim/quill;1;1;1;0;true
ChristopherDavenport/log4cats-writer-example;1;1;1;2;false
patriknw/lagom;1;1;1;0;true
mliarakos/lagom;1;1;0;0;true
LREN-CHUV/woken-messages;1;1;2;3;false
shunter-rally/cats;1;1;0;0;true
ChristopherDavenport/log4cats-writer-example;1;1;1;2;false
gurghet/http4s.g8;1;1;0;0;true
schrepfler/crdt-kit;1;1;3;2;false
wsargent/ssl-config;1;1;1;0;true
deusaquilus/quill;1;1;2;0;true
rider-yi/circe;0;0;0;0;true
Baccata/circe;0;0;0;0;true
francescoperera/circe;0;0;1;0;true
nadavwr/circe;0;0;0;0;true
froth/circe;0;0;1;0;true
serragnoli/circe;0;0;0;0;true
eulogepy/circe;0;0;0;0;true
MeyerJ1/circe;0;0;0;0;true
thesuperzapper/circe;0;0;1;0;true
twitter-zuiwanyuan/circe;0;0;1;0;true
khayuenkam/circe;0;0;1;0;true
sullis/circe;0;0;0;0;true
fthomas/circe;0;0;1;0;true
CleverCloud/circe;0;0;8;0;true
Joe8Bit/circe;0;0;1;0;true
scala-steward/nice-url-encode-decode;0;0;0;0;true
dwijnand/ssl-config;0;0;0;0;true
yonran/ssl-config;0;0;1;0;true
HBPMedical/woken-validation;0;0;8;0;true
pierangeloc/cats-par;0;0;1;0;true
eulogepy/endpoints;0;0;0;0;true
filipochnik/metrics-scala;0;0;2;0;true
sjtuxiaoming/spark-kafka-writer;0;0;1;0;true
scala-steward/coding-interview-questions-scala;0;0;0;0;true
pepegar/mouse;0;0;0;0;true
scala-steward/sbt-slamdata;0;0;0;0;true
Philippus/tsec;0;0;1;0;true
eugengarkusha/tsec;0;0;1;0;true
scala-steward/Compute.scala;0;0;0;0;true
scala-steward/genjavadoc;0;0;1;0;true
lrytz/genjavadoc;0;0;2;0;true
LukaJCB/circe-bson;0;0;0;0;true
faber-forks/scala-pet-store;0;0;1;0;true
goldsworthy/scala-pet-store;0;0;0;0;true
Navneet-gupta01/scala-pet-store;0;0;2;0;true
m99coder/scala-pet-store;0;0;0;0;true
zakpatterson/scala-pet-store;0;0;1;0;true
gingerkirsch/scala-pet-store;0;0;1;0;true
ehufer/scala-pet-store;0;0;2;1;true
irumiha/scala-pet-store;0;0;1;0;true
scala-steward/liquibase-slick-codegen-sbt-plugin;0;0;0;0;true
Koisell/cats-retry;0;0;2;0;true
johnynek/catbird;0;0;1;0;true
ranglang/better-files;0;0;1;0;true
sh0hei/better-files;0;0;1;0;true
joesan/better-files;0;0;1;0;true
Philippus/better-files;0;0;1;0;true
ritschwumm/better-files;0;0;2;0;true
monadplus/Monocle;0;0;0;0;true
maxKorolev/Monocle;0;0;0;0;true
hhy5277/Monocle;0;0;0;0;true
franktominc/Monocle;0;0;0;0;true
joseph-whiting/Monocle;0;0;0;0;true
dwijnand/Monocle;0;0;0;0;true
ktp-forked-repos/Monocle;0;0;1;0;true
spf3000/Monocle;0;0;1;0;true
heyrutvik/Monocle;0;0;1;0;true
ranglang/Monocle;0;0;2;0;true
henricook/Monocle;0;0;0;0;true
harmeetsingh0013/Monocle;0;0;1;0;true
eed3si9n/Monocle;0;0;0;0;true
soumyadsanyal/Monocle;0;0;0;0;true
oviron/finch-oauth2;0;0;0;0;true
omerzach/cedi-dtrace;0;0;1;0;true
pm47/scodec;0;0;1;0;true
kailuowang/scodec;0;0;0;0;true
DmytroMitin/shapeless;0;0;2;0;true
Hamza2404/shapeless;0;0;1;0;true
victoria-petite/shapeless;0;0;0;0;true
Belyenochi/shapeless;0;0;0;0;true
etiennecouturier/shapeless;0;0;1;0;true
AndreasKostler/shapeless;0;0;1;0;true
ktp-forked-repos/shapeless;0;0;1;0;true
jatcwang/shapeless;0;0;0;0;true
guersam/shapeless;0;0;1;0;true
lemastero/shapeless;0;0;0;0;true
jdahlbaek/shapeless;0;0;0;0;true
prophe05/shapeless;0;0;1;0;true
twitter-zuiwanyuan/shapeless;0;0;1;0;true
HPCohen/shapeless;0;0;1;0;true
scala-steward/emoji-clock;0;0;0;0;true
scala-steward/json-2-csv;0;0;0;0;true
sullis/sbt-dynver;0;0;0;0;true
scala-steward/sbt-dynver;0;0;0;0;true
Atry/sbt-dynver;0;0;2;0;true
scala-steward/sportsml-scala;0;0;0;0;true
scala-steward/izumi-r2;0;0;0;0;true
raygit/cats;0;0;2;0;true
zhaoshengjin/cats;0;0;1;0;true
